215,-122.543017,38.416165,Kenwood Vineyards,9592 Sonoma Highway,,,Kenwood,CA,95452,,,,info@kenwoodvineyards.com,
216,-122.540152,38.411122,Kunde Family Estate,9825 Sonoma Highway,,,Kenwood,CA,95452,,,,wineinfo@kunde.com,
217,-121.75051,37.673172,Retzlaff Vineyards,1356 South Livermore Avenue,,,Livermore,CA,94550,,,,retzlaffwinery@gmail.com,
218,-121.747632,37.668782,Page Mill Winery,1960 South Livermore Ave,,,Livermore,CA,94550,,,,info@pagemillwinery.com,
219,-121.732839,37.658964,Murrietas Well Winery,3005 Mines Road,,,Livermore,CA,94550,,,,,
220,-121.739738,37.665308,Concannon Vineyard,4590 Tesla Road,,,Livermore,CA,94550,,,,info@concannonvineyard.com,
221,-121.733853,37.665525,Crooked Vine Winery,4948 Tesla Rd.,,,Livermore,CA,94550,,,,info@crookedvine.com,
222,-121.733842,37.665512,Stony Ridge Winery,4948 Tesla Rd.,,,Livermore,CA,94550,,,,info@crookedvine.com,
223,-121.756738,37.624314,Wente Vineyards,5050 Arroyo Road,,,Livermore,CA,94550,,,,,
224,-121.788796,37.639281,Thomas Coyne Winery,51 Vallecitos Road,,,Livermore,CA,94550,,,,,
225,-121.714567,37.6652,Rios Lovell Winery,6500 Tesla Road,,,Livermore,CA,94550,,,,michelle@rioslovellwinery.com,
226,-121.697917,37.665155,Garr_ Winery & Caf_,7986 Tesla Road,,,Livermore,CA,94550,,,,garre@garrewinery.com,
227,-121.79527,37.640594,Fenestra Winery,83 Vallecitos Road,,,Livermore,CA,94550,,,,info@fenestrawinery.com,
228,-121.713946,37.665147,Cedar Mountain Winery,7000 Tesla Road,,,Livermore,CA,94550-9151,,,,,
229,-121.723838,37.664985,Wente Brothers Estate Winery,5565 Tesla Road,,,Livermore,CA,,,,,,
230,-121.16294,38.15401,Boitano Family Wines - Tasting Room,12470 Locke Rd,,,Lockeford,CA,95237,,209-727-3270,,boitanofamilywines@hotmail.com,
231,-121.163213,38.154048,Vino Piazza,12470 Locke Rd,,,Lockeford,CA,95237,,,,,
232,-121.162881,38.154014,Pasos Vineyards - Tasting Room,12470 Locke Rd.,,,Lockeford,CA,95237,,,,info@pasoswinery.com,
233,-121.162891,38.154027,Stama Winery,12470 Locke Road,,,Lockeford,CA,95237,,(209) 747-5336,,,
234,-121.162934,38.154018,Vino Piazza - Wine Tasting,12470 Locke Road,,,Lockeford,CA,95237,,,,,
235,-121.248062,38.145064,St.Amant Winery,1 Winemaster Way,,,Lodi,CA,95240,,,(209) 367-4276,steamant@aol.com,
236,-121.196749,38.136413,Watts Winery,17036 North Locust Tree Road,,,Lodi,CA,95240,,,,wattswinery@yahoo.com,
237,-121.241947,38.137552,Oak Ridge Winery,6100 E. Hwy 12 (Victor Rd.),,,Lodi,CA,95240,,,,lrogers@oakridgewinery.com,
238,-121.201054,38.101659,Harmony Wynelands Winery,9291 East Harney Lane,,,Lodi,CA,95240,,,,info@harmonywynelands.com,
239,-121.352738,38.138573,Spenker Winery,17303 N. DeVries Rd,,,Lodi,CA,95242,,,,info@spenkerwinery.com,
240,-121.334344,38.148047,Lucas Winery,18196 Davis Road,,,Lodi,CA,95242,,,,info@lucaswinery.com,
241,-121.339831,38.145746,Jessies Grove Winery,1973 West Turner Road,,,Lodi,CA,95242,,,,info@jessiesgrovewinery.com,
242,-121.319827,38.115385,Van Ruiten Family Vineyards,340 California 12,,,Lodi,CA,95242,,866-334-5722,,info@vrwinery.com,
243,-121.372286,38.115993,Michael-David Winery,4580 California 12,,,Lodi,CA,95242,,,,vintage@michaeldavidwinery.com,
244,-120.439913,34.642108,Evening Land Vineyard - Tasting Room,1503 East Chestnut Ave,,,Lompoc,CA,93436,,,,,
245,-120.439663,34.642135,Joseph Blair Wines - Tasting Room,1509 E Chestnut Ave,,,Lompoc,CA,93436,,,,info@josephblair.com,
246,-120.439416,34.642097,Bratcher Winery - Tasting Room,1515 East Chestnut Ave,,,Lompoc,CA,93436,,,,Chris@bratcherwinery.com,
247,-120.439475,34.642143,Arcadian Winery - Tasting Room,1515- B East Chestnut Avenue,,,Lompoc,CA,93436,,,,joe@arcadianwinery.com,
248,-120.439108,34.642721,Palmina Wines - Tasting Room,1520 East Chestnut Court,,,Lompoc,CA,93436,,,,info@palminawines.com,
249,-120.439301,34.642313,Loring Wine Company - Tasting Room,1591 E. Chestnut Avenue,,,Lompoc,CA,93436,,,,Kimberly@LoringWineCompany.com,
250,-120.438714,34.642108,Fiddlehead Cellars - Tasting Room,1597 East Chestnut Avenue,,,Lompoc,CA,93436,,,,info@fiddleheadcellars.com,
251,-120.437917,34.642501,Ampelos Cellars - Tasting Room,312 North 9th Street,,,Lompoc,CA,93436,,,,Info@ampeloscellars.com,
252,-120.331063,34.666477,Melville Vineyards and Winery,5185 California 246,,,Lompoc,CA,93436,,,,info@melvillevineyards.com,
253,-120.307723,34.648333,Foley Estates Winery,6121 East Highway 246,,,Lompoc,CA,93436,,,,tastingroom@foleywines.com ,
254,-121.191599,38.832103,Casque Wines,3273 Swetzer Road,,,Loomis,CA,95650,,,,kevin@casquewines.com,
255,-121.151326,38.809435,Cristaldi Vineyards,4060 Ridge Drive,,,Loomis,CA,95650,,,,,
256,-121.189241,38.803965,Secret Ravine Vineyard and Winery,4390 Gold Trail Way,,,Loomis,CA,95650,,,,srvwine@ncbb.net .  ,
257,-121.19585,38.818928,Ciotti Cellars - Tasting Room,3750 Taylor Road,,,Loomis,CA,,,,,info@ciotticellars.com,
258,-118.223925,34.063415,San Antonio Winery - Los Angeles,737 Lamar St,,,Los Angeles,CA,90031,,,,winery@sanantoniowinery.com,
259,-122.045955,37.167263,David Bruce Winery,21439 Bear Creek Road,,,Los Gatos,CA,95033,,,,DBW@davidbrucewinery.com,
260,-122.052349,37.170373,Byington Winery,21850 Bear Creek Road,,,Los Gatos,CA,95033-9438,,,,,
261,-120.115082,34.666085,Native9 Wine - Tasting Room, 2933 Grand Avenue Suite A,,,Los Olivos,CA,93441,,,,james@native9wine.com ,
262,-120.11599,34.665616,Byron Vineyard - Tasting Room,2367 Alamo Pintado Avenue,,,Los Olivos,CA,93441,,,,info@byronwines.com,
263,-120.115113,34.664655,Andrew Murray - Tasting Room,2901 Grand Ave,,,Los Olivos,CA,93441,,,,,
264,-120.115093,34.66625,Longoria Wines - Los Olivos Tasting Room,2935 Grand Avenue,,,Los Olivos,CA,93441,,,,info@longoriawine.com,
265,-120.143486,34.713413,Firestone Vineyard,5017 Zaca Station Road,,,Los Olivos,CA,93441,,,,TastingRoom@FirestoneWine.com,
266,-120.142161,34.726368,Andrew Murray Vineyards,5095 Zaca Station Road ,,,Los Olivos,CA,93441,,,,,
267,-120.133299,34.72404,Curtis Winery,5249 Foxen Canyon Road,,,Los Olivos,CA,93441,,,,info@curtiswinery.com,
268,-120.125987,34.729926,Koehler Winery,5360 Foxen Canyon Road,,,Los Olivos,CA,93441,,,,info@koehlerwinery.com,
269,-120.119909,34.742745,Fess Parker Winery,6200 Foxen Canyon Road,,,Los Olivos,CA,93441,,(800) 841-1104,,infowinery@fessparker.com,
270,-120.133331,34.773045,Zaca Mesa Winery,6905 Foxen Canyon Road,,,Los Olivos,CA,93441,,,,info@zacamesa.com,
271,-121.218896,37.854881,Delicato Winery,12001 South Highway 99,,,Manteca,CA,95336,,,,info@dfvwines.com,
272,-122.101718,38.004596,Viano Vineyards,150 Morello Avenue,,,Martinez,CA,94553,,,,info@vianovineyards.com,
273,-122.273498,37.430506,Woodside Vineyards,205 Constitution Drive,,,Menlo Park,CA,94025,,,,info@woodsidevineyards.com,
274,-122.527712,38.735599,Guenoc Winery,21000 Butts Canyon Rd,,,Middletown,CA,95461,,,,info@langtryestate.com,
275,-117.541966,34.011664,Galleano Winery,4231 Wineville Avenue,,,Mira Loma,CA,91752,,,,info@galleanowinery.com,
276,-121.830617,36.581866,Ventana Vineyards - Monterey Tasting Room,2999 Salinas Highway,,,Monterey,CA,93940,,,,info@ventanawines.com,
277,-121.900467,36.616186,Bargetto Winery - Cannery Row,700 Cannery Row Ste G,,,Monterey,CA,93940,,,,,
278,-121.898085,36.611947,Baywood Cellars,381 Cannery Row,,,Monterey,CA,93940-1436,,,,,
279,-121.664151,37.060102,Sycamore Creek Vineyards & Winery,12775 Uvas Road,,,Morgan Hill,CA,95037,,,,tastingroom@sycamorecreekvineyards.com,
280,-121.63427,37.146143,Guglielmo Winery,1480 East Main Avenue,,,Morgan Hill,CA,95037,,,,info@guglielmowinery.com,
281,-121.620525,37.13155,Morgan Hill Cellars,1645 San Pedro Avenue,,,Morgan Hill,CA,95037,,,,wines@morganhillcellars.com,
282,-120.46688,38.121087,Ironstone Vineyards,1894 Six Mile Road,,,Murphys,CA,95247,,,,info@ironstonevineyards.com,
283,-120.412884,38.170972,Brice Station Vintners,3353 California 4 ,,,Murphys,CA,95247,,,,wine@bricestation.com,
284,-120.465252,38.137755,Stevenot Winery - Tasting Room,458 Main Street #3,,,Murphys,CA,95247,,,,,
285,-122.229391,38.220393,Reata Winery,1 Kirkland Ranch Rd,,,Napa,CA,94558,,,,info@reatawines.com,
286,-122.330843,38.226099,Bouchaine Vineyards,1075 Buchli Station Road,,,Napa,CA,94558,,,,,
287,-122.28899,38.379387,White Rock Vineyards,1115 Loma Vista Drive,,,Napa,CA,94558,,,,caves@whiterockvineyards.com,
288,-122.349291,38.363431,Darms Lane Vineyards,1150 Darms Lane,,,Napa,CA,94558,,,,customerservice@darmslanewine.com,
289,-122.423452,38.371155,Mayacamas Vineyards,1155 Lokoya Road,,,Napa,CA,94558,,,,info@mayacamas.com,
290,-122.322979,38.356095,Trefethen Vineyards,1160 Oak Knoll Avenue,,,Napa,CA,94558,,,,,
291,-122.258257,38.297606,Tulocay Winery,1426 Coombsville Road,,,Napa,CA,94558,,,,bill@tulocay.com,
292,-122.267253,38.355603,William Hill Winery,1761 Atlas Peak Road,,,Napa,CA,94558,,(707) 224-4477,,tastingroom@williamhillestate.com,
293,-122.219263,38.228368,Elkhorn Peak Cellars,200 Polson Rd,,,Napa,CA,94558,,,,Ken@ElkhornPeak.com,
294,-122.228801,38.312627,Farella Vineyards,2222 N 3rd Ave ,,,Napa,CA,94558,,,,info@farella.com,
295,-122.283129,38.344557,Luna Vineyards,2921 Silverado Trail,,,Napa,CA,94558,,,,tastingroom@lunavineyards.com,
296,-122.215637,38.354631,Jarvis Vineyards,2970 Monticello Road,,,Napa,CA,94558,,800-255-5280,,info@jarviswines.com,
297,-122.350469,38.338275,Phoenix Vineyards & Winery,3175 Dry Creek Road,,,Napa,CA,94558,,877-374-6364,,,
298,-122.287011,38.35543,ReynoldsFamilyWinery,3266 Silverado Trail,,,Napa,CA,94558,,,,info@reynoldsfamilywinery.com,
299,-122.293646,38.438399,Krupp Brothers,3267 Soda Canyon Road,,,Napa,CA,94558,,,,info@kruppbrothers.com ,
300,-122.292477,38.427824,Antica Napa Valley,3700 Soda Canyon Road,,,Napa,CA,94558,,,,info@anticanapavalley.com,
301,-122.448142,38.399216,Chateau Potelle,3875 Mount Veeder Road,,,Napa,CA,94558,,,,matthew@chateaupotelle.com,
302,-122.235131,38.297812,Ancien Wines,4047 E 3rd Ave,,,Napa,CA,94558,,(707) 927-6594,,,
303,-122.288459,38.358564,Van Der Heyden Vineyards,4057 Silverado Trail,,,Napa,CA,94558,,,,talig@vanderheydenvineyards.com,
304,-122.290299,38.360259,Black Stallion Winery,4089 Silverado TraIl,,,Napa,CA,94558,,,,nfo@blackstallionwinery.com,
305,-122.294977,38.367199,Darioush Winery,4240 Silverado Trail,,,Napa,CA,94558,,,,info@darioush.com,
306,-122.310255,38.35856,Monticello Vineyards,4242 Big Ranch Road,,,Napa,CA,94558,,,,wine@corleyfamilynapavalley.com,
307,-122.389745,38.338654,Hess Collection Winery,4411 Redwood Road,,,Napa,CA,94558,,,,info@hesscollection.com,
308,-122.29885,38.368377,Signorello Vineyards,4500 Silverado Trail,,,Napa,CA,94558,,,,reservations@signorelloestate.com,
309,-122.332978,38.354618,Laird Family Estate,5055 Solano Avenue,,,Napa,CA,94558,,877-297-4902,,info@lairdfamilyestate.com,
310,-122.317282,38.372314,Kates Vineyard,5211 Big Ranch Road,,,Napa,CA,94558,,,,information@katesvineyard.com,
311,-122.338112,38.364221,Silenus Vintners ,5225 Solano Ave.,,,Napa,CA,94558,,,,tastingroom@silenusvintners.com,
312,-122.315158,38.386687,Clos Du Val Winery,5330 Silverado Trail,,,Napa,CA,94558,,,,visit@closduval.com,
313,-122.368834,38.453521,Gargiulo Vineyards,575 Oakville Cross Road,,,Napa,CA,94558,,,,Sharon@gargiulovineyards.com,
314,-122.324996,38.398191,Stags Leap Wine Cellars,5766 Silverado Trail,,,Napa,CA,94558,,,,customerservice@cask23.com,
315,-122.331058,38.405968,Pine Ridge Vineyards,5901 Silverado Trail,,,Napa,CA,94558,,800-575-9777,,concierge@pineridgewine.com,
316,-122.329566,38.405615,Steltzner Vineyards ,5998 Silverado Trl,,,Napa,CA,94558,,800-707-9463,,Wines@steltzner.com,
317,-122.195477,38.446556,Moss Creek Winery,6015 Steele Canyon Road,,,Napa,CA,94558,,,,info@mosscreekwinery.com,
318,-122.336916,38.411382,Silverado Vineyards,6121 Silverado Trail,,,Napa,CA,94558,,,,,
319,-122.324028,38.417508,Quixote Winery,6126 Silverado Trail,,,Napa,CA,94558,,,,info@quixotewinery.com ,
320,-122.321498,38.414043,Stags Leap Winery,6150 Silverado Trail,,,Napa,CA,94558,,,,cs_stags@stagsleap.com,
321,-122.326916,38.419915,Shafer Vineyards,6154 Silverado Trail,,,Napa,CA,94558,,,,info@shafervineyards.com,
322,-122.374542,38.455093,PlumpJack Winery,620 Oakville Cross Road,,,Napa,CA,94558,,,,tastingroom@plumpjack.com,
323,-122.33643,38.424802,Robert Sinskey Vineyards,6320 Silverado Trail,,,Napa,CA,94558,,,,,
324,-122.353229,38.445128,Vine Cliff Winery,7400 Silverado Trail,,,Napa,CA,94558,,,,info@vinecliff.com,
325,-122.389656,38.421432,Napa Cellars,7481 Saint Helena Hwy,,,Napa,CA,94558,,,,info@napacellars.com,
326,-122.366176,38.458812,Dalla Valle Vineyards,7776 Silverado Trail,,,Napa,CA,94558,,,,,
327,-122.377881,38.467024,Pi_a Napa Valley,8060 Silverado Trail,,,Napa,CA,94558,,,,info@pinanapavalley.com,
328,-122.412404,38.447653,Cakebread Cellars,8300 St. Helena Highway,,,Napa,CA,94558,,,,,
329,-122.413364,38.448816,Sequoia Grove Vineyards,8338 Saint Helena Hwy,,,Napa,CA,94558,,,,info@sequoiagrove.com,
330,-122.388918,38.47648,Zd Wines,8383 Silverado Trail,,,Napa,CA,94558,,,,info@zdwines.com,
331,-122.417387,38.453202,St. Sup_ry Estate Vineyards and Winery,8440 South Saint Helena Highway,,,Napa,CA,94558,,800-942-0809,,divinecab@stsupery.com,
332,-122.27324,38.249803,ArielVineyards,860 Napa Valley Corporate Way Ste. C,,,Napa,CA,94558,,,,info@arielvineyards.com,
333,-122.273814,38.245263,Trinitas Cellars,875 Bordeaux Way,,,Napa,CA,94558,,,,tastingroom@trinitascellars.com,
334,-122.349029,38.254948,Cuvaison - Carneros,1221 Duhig Road,,,Napa,CA,94559,,,,info@cuvaison.com,
335,-122.34898,38.255222,Domaine Carneros,1240 Duhig Road,,,Napa,CA,94559,,,,tours@domainecarneros.com,
336,-122.287134,38.301127,Krupp Brothers - Vintners Collective Tasting Room,1245 Main Street,,,Napa,CA,94559,,,,info@kruppbrothers.com,
337,-122.287709,38.298148,Ceja Vineyards - Tasting Salon,1248 First Street,,,Napa,CA,94559,,877-633-3954,,wine@cejavineyards.com,
338,-122.355369,38.269134,Artesa Vineyards & Winery,1345 Henry Road,,,Napa,CA,94559,,,,Info@artesawinery.com,
339,-122.293024,38.244685,Merryvale Vineyards,1451 Stanley Ln,,,Napa,CA,94559,,,,,
340,-122.348728,38.230343,Acacia Winery,2750 Las Amigas Road,,,Napa,CA,94559,,,,Acacia.Info@AcaciaVineyard.com,
341,-122.323322,38.285604,Truchard Vineyards,3234 Old Sonoma Rd.,,,Napa,CA,94559,,,,,
342,-122.35671,38.258471,Hudson Vineyards,5398 Carneros Highway,,,Napa,CA,94559,,,,info@hudsonvineyards.com,
343,-122.341631,38.256098,Madonna Estate,5400 Old Sonoma Road,,,Napa,CA,94559,,,,mail@madonnaestate.com ,
344,-122.30747,38.354757,Andretti Winery,4162 Big Ranch Road,,,Napa,CA,94558-1405,,,,,
345,-122.317078,38.389067,Chimney Rock Winery,5350 Silverado Trail,,,Napa,CA,94558-9410,,,,Events@ChimneyRock.com,
346,-122.175162,38.36439,Altamura Winery,1700 Wooden Valley Road,,,Napa,CA,94558-9617,,,,,
347,-122.34773,38.268351,Folio Wine,1285 Dealy Lane,,,Napa,CA,94559-9706,,,,,
348,-121.335583,36.362472,Cobblestone Vineyards,1500 Cotner Ave,,,Los Angeles,CA,90025,707-259-1110,,,,
349,-121.0195,39.262127,Nevada City Winery,321 Spring Street,,,Nevada City,CA,95959,,,,,
350,-121.184971,38.922561,Dono dal Cielo Vineyard and Winery,6100 Wise Road,,,Newcastle,CA,95658,,,,info@donodalcielo.com,
351,-121.17236,38.894198,Pescatore Vineyard and Winery,7055 Ridge Road,,,Newcastle,CA,95658,,,,pescatore@pescatorewines.com,
352,-121.154029,38.903675,Ophir Wines,7870 Santini Lane,,,Newcastle,CA,95658,,,,,
353,-122.531274,38.053891,Pacheco Ranch Winery,235 Alameda Del Prado,,,Novato,CA,94949,,,,deb@pachecoranchwinery.com,
354,-122.402501,38.423924,Far Niente Winery,1350 Acacia Drive  ,,,Oakville,CA,94562,,,,,
355,-122.389691,38.421453,Folie a Deux Winery,7481 St. Helena Highway,,,Oakville,CA,94562,,800-535-6400,,fadinfo@folieadeux.com,
356,-122.379343,38.449064,Groth Vineyards and Winery,750 Oakville Cross Road,,,Oakville,CA,94562,,,,info@grothwines.com,
357,-122.390324,38.429892,Cardinale Estate,7600 St. Helena Highway,,,Oakville,CA,94562,,800-588-0279,,info@cardinale.com,
358,-122.390297,38.429904,La Jota Vineyard Tasting,7600 St. Helena Highway,,,Oakville,CA,94562,,,,info@lajotawines.com,
359,-122.408627,38.44146,Robert Mondavi Winery,7801 Saint Helena Highway,,,Oakville,CA,94562,,,,,
360,-122.388619,38.449216,Saddleback Cellars,7802 Money Road,,,Oakville,CA,94562,,,,,
361,-122.402179,38.436275,Napa Wine Company,7830 Saint Helena Highway,,,Oakville,CA,94562,,,,moreinfo@napawineco.com,
362,-122.370851,38.461772,Miner Family Vineyards,7850 Silverado Trail,,,Oakville,CA,94562,,,,info@minerwines.com ,
363,-122.381709,38.441153,Silver Oak Cellars - Napa,915 Oakville Crossroad,,,Oakville,CA,94562,,(800) 273-8809,,tours@silveroak.com,
364,-118.223834,34.06354,San Antonio Winery - Ontario,2802 South Milliken Avenue,,,Ontario,CA,91761,,,,ontario@sanantoniowinery.com,
365,-121.254285,39.329538,Renaissance Vineyard and Winery,12587 Rices Crossing Road,,,Oregon House,CA,95962,,800-655-3277,,ann@renaissancewinery.com,
366,-120.531789,35.548848,B & E Vineyard/Winery,10000 Creston Road,,,Paso Robles,CA,93446,,,,bevineyard@aol.com,
367,-120.922556,35.657905,Carmody McKnight,11240 Chimney Rock Road,,,Paso Robles,CA,93446,,800-282-0730,,info@carmodymcknight.com,
368,-120.922574,35.657904,Carmody McKnight Estate Vineyards,11240 Chimney Rock Road,,,Paso Robles,CA,93446,,,,info@carmodymcknight.com,
369,-120.900534,35.654502,Justin Vineyards & Winery,11680 Chimney Rock Road,,,Paso Robles,CA,93446,,800-726-0049,,brian@justinwine.com,
370,-120.717672,35.702163,Rabbit Ridge Winery,1172 San Marcos Road,,,Paso Robles,CA,93446,,,,russells@rabbitridgewinery.com,
371,-120.721979,35.589455,Hope Family Wines,1585 Live Oak Road,,,Paso Robles,CA,93446,,,,tastingroom@hfwines.com,
372,-120.773542,35.589132,Dunning Vineyards,1953 Niderer Road,,,Paso Robles,CA,93446,,,,info@dunningwines.com,
373,-121.95159,37.022209,Doce Robles Winery,2023 Twelve Oaks Drive,,,Paso Robles,CA,93446,,,,,
374,-120.730841,35.674276,Peachy Canyon Winery,2025 Nacimiento Lake Drive,,,Paso Robles,CA,93446,,,,info@peachycanyon.com,
375,-120.734725,35.697796,Caparone Winery,2280 San Marcos Road,,,Paso Robles,CA,93446,,805-467-3827,,info@caparone.com,
376,-120.642457,35.645754,Eos Estate Winery,2300 Airport Road,,,Paso Robles,CA,93446,,,,tastingroom@eosvintage.com,
377,-120.740291,35.569248,Kenneth Volk Vineyards - Paso Robles Tasting Room,2485 Highway 46 West,,,Paso Robles,CA,93446,,,,info@volkwines.com,
378,-120.740312,35.569257,Lone Madrone - Tasting Room,2485 Highway 46 West,,,Paso Robles,CA,93446,,,,info@lonemadrone.com,
379,-120.775355,35.637152,Twilight Cellars,2740 Hidden Mountain Road,,,Paso Robles,CA,93446,,,,info@TwilightCellars.com,
380,-120.734789,35.575014,Midnight Cellars,2925 Anderson Road,,,Paso Robles,CA,93446,,,,info@midnightcellars.com,
381,-120.738126,35.577676,Dark Star Cellars,2985 Anderson Road,,,Paso Robles,CA,93446,,,,susan@darkstarcellars.com,
382,-120.756145,35.570995,Donatoni Winery,3225 Township Road,,,Paso Robles,CA,93446,,,,donatoniwinery@aol.com,
383,-120.732021,35.651268,Le Cuvier Winery,3333 Vine Hill Lane,,,Paso Robles,CA,93446,,800-549-4764,,club@lcwine.com,
384,-120.578685,35.650941,Bianchi Winery,3380 Branch Road,,,Paso Robles,CA,93446,,,,info@bianchiwine.com,
385,-120.751628,35.62695,Calcareous Vineyard,3430 Peachy Canyon Road,,,Paso Robles,CA,93446,,,,christy@calcareous.com,
386,-120.633777,35.644629,Robert Hall Winery,3443 Mill Road,,,Paso Robles,CA,93446,,,,tastingroom@roberthallwinery.com,
387,-120.62806,35.650049,Eberle Winery,3810 Highway 46 E,,,Paso Robles,CA,93446,,,,tastingroom@eberlewinery.com,
388,-120.658722,35.673858,Le Vigne Winery,5115 Buena Vista Drive,,,Paso Robles,CA,93446,,,,info@levignewinery.com,
389,-120.794774,35.575817,Denner Vineyards,5414 Vineyard Drive,,,Paso Robles,CA,93446,,,,info@dennervineyards.com,
390,-120.688018,35.622001,DAnbino Vineyards,710 Pine Street,,,Paso Robles,CA,93446,,,,info@danbino.com,
391,-120.689793,35.62677,Asuncion Ridge Vineyards - Tasting Room,725 12th Street,,,Paso Robles,CA,93446,,,,asuncionridge@hughes.net,
392,-120.565038,35.597508,Cass Winery,7350 Linne Road,,,Paso Robles,CA,93446,,,,email: info@casswines.com,
393,-120.688108,35.622264,Anglim Winery - Tasting Room,740 Pine Street,,,Paso Robles,CA,93446,,,,info@anglimwinery.com,
394,-120.832068,35.597652,Norman Vineyards,7450 Vineyard Drive,,,Paso Robles,CA,93446,,,,lei@normanvineyards.com,
395,-120.836949,35.602378,Poalillo Vineyards,7970 Vineyard Drive,,,Paso Robles,CA,93446,,,,susan@poalillovineyards.com,
396,-120.689064,35.627939,Clayhouse Wines,849 13th Street,,,Paso Robles,CA,93446,,800-403-6107,,info@clayhousewines.com,
397,-120.614653,35.620566,Clautiere Vineyards,1340 Penman Springs Road,,,Paso Robles,CA,93446-7026,,,,info@clautiere.com,
398,-120.797424,35.64959,Adelaida Cellars,5805 Adelaida Road,,,Paso Robles,CA,93446-9783,,800-676-1232,,wines@adelaida.com,
399,-122.687113,38.219769,Braren Pauli Winery,1611 Spring Hill Road,,,Petaluma,CA,94952,,,,,
400,-122.591095,38.25849,Roche Winery Production Facility,3066 Adobe Road,,,Petaluma,CA,94954,,(800) 825-9475,,info@rochewinery.com,
401,-123.483324,39.096113,Navarro Vineyards,5601 Hwy 128,,,Philo,CA,95466,,(800) 537-9463,707-895-3647,sales@navarrowine.com,
402,-120.774449,38.743331,Boeger Winery,1709 Carson Road,,,Placerville,CA,95667,,800-655-2634,,info@boegerwinery.com,
403,-120.740417,38.751661,Lava Cap Winery,2221 Fruitridge Rd,,,Placerville,CA,95667,,(800) 475-0175,,karen@lavacap.com,
404,-120.704368,38.737971,Jodar Winery Tasting Room,3405 Carson Court,,,Placerville,CA,95667,,,,,
405,-120.696573,38.675799,Hollys Hill Winery,3680 Leisure Lane,,,Placerville,CA,95667,,,,winery@hollyshill.com,
406,-120.674823,38.689919,Narrow Gate Vineyards,4282 Pleasant Valley Road,,,Placerville,CA,95667,,,,wine@narrowgatevineyards.com,
407,-120.695959,38.677677,Sierra Vista Vineyards & Winery,4560 Cabernet Way,,,Placerville,CA,95667,,,,,
408,-120.889606,38.783754,Gold Hill Winery,5660 Vineyard Lane,,,Placerville,CA,95667,,,,,
409,-120.73465,38.68989,Chateau Rodin Winery,4771 Greenhills Road,,,Placerville,CA,95667-9267,,,,,
410,-120.8282,38.547943,Story Winery,10525 Bell Road,,,Plymouth,CA,95669,,,,storyinfo@zin.com,
411,-120.820915,38.521272,VinoNoceto,11011 Shenandoah Road,,,Plymouth,CA,95669,,,,info@noceto.com,
412,-120.820813,38.539824,Karly Wines,11076 Bell Rd,,,Plymouth,CA,95669,,,,,
413,-120.793884,38.541209,Renwood Winery,12225 Steiner Road,,,Plymouth,CA,95669,,,,info@renwood.com,
414,-120.794367,38.536795,Shenandoah Vineyards,12300 Steiner Road,,,Plymouth,CA,95669,,,,info@sobonwine.com,
415,-120.792704,38.541729,Deaver Vineyards,12455 Steiner Road,,,Plymouth,CA,95669,,,,info@deavervineyards.com,
416,-120.790805,38.540382,Amador Foothill Winery,12500 Steiner Road,,,Plymouth,CA,95669,,,,info@amadorfoothill.com,
417,-120.789785,38.540026,Charles Spinetta,12557 Steiner Road,,,Plymouth,CA,95669,,,,,
418,-120.754965,38.532777,SobonEstate,14430 Shenandoah Road,,,Plymouth,CA,95669,,,,info@sobonwine.com,
419,-120.803733,38.509242,Terra dOro Winery,20680 Shenandoah School Road,,,Plymouth,CA,95669,,,,info@terradorowinery.com ,
420,-120.803797,38.509221,Montevina Winery (at Terra dêOro Winery),20680 Shenandoah School Road,,,Plymouth,CA,95669,,,,info@montevina.com,
421,-122.451575,38.634686,Pope Valley Winery,6613 Pope Valley Road,,,Pope Valley,CA,94567,,,,info@popevalleywinery.com,
422,-116.924636,33.007672,Schwaesdall Winery,17677 Rancho De Oro Drive,,,Ramona,CA,92065,,,,wineryevent@aol.com,
423,-117.532178,34.121371,Joseph Filippi Winery,12467 Base Line Road,,,Rancho Cucamonga,CA,91739,,,,,
424,-122.428146,38.465342,Grgich Hills Estate,1829 Saint Helena Highway,,,Rutherford,CA,94558,,(800) 532-3057,,info@grgich.com,
425,-122.408753,38.44434,Turnbull Wine Cellars,8210 Saint Helena Highway,,,Rutherford,CA,94562,,(800) 887-6285,,info@turnbullwines.com,
426,-122.423192,38.459272,Beaulieu Vineyard,1960 St. Helena Highway,,,Rutherford,CA,94573,,,,,
427,-122.404532,38.493999,Rutherford Hill Winery,200 Rutherford Hill Road,,,Rutherford,CA,94573,,,,info@rutherfordhill.com,
428,-122.402689,38.496392,HALL Rutherford,56 Auberge Rd.,,,Rutherford,CA,94573,,,,celebrate@hallwines.com,
429,-122.418428,38.454765,Peju Province Winery,8466 Saint Helena Highway,,,Rutherford,CA,94573,,,,tastingroom@peju.com,
430,-122.404309,38.468312,Honig Vineyard and Winery,850 Rutherford Road,,,Rutherford,CA,94573,,,,kelly@honigwine.com,
431,-122.398767,38.469845,Caymus Vineyards,8700 Conn Creek Rd,,,Rutherford,CA,94573,,,,info@caymus.com,
432,-122.400216,38.474679,Frogs Leap Winery,8815 Conn Creek Road,,,Rutherford,CA,94573,,,,rabbit@frogsleap.com,
